"int","int_label","has_participant","participant_label","has_dissociation_constant","dissociation_constant_value","dissociation_constant_error","is_confirmed_by","is_outcome_of"
"http://rdf.freebase.com/ns/m.0gkj3fp","15984861-Neuropeptide Y-Interaction-27","http://rdf.freebase.com/ns/m.0gkj6j6","15984861-Neuropeptide Y-27",,,,"http://rdf.freebase.com/ns/m.0gkj44c","http://rdf.freebase.com/ns/m.0gkj361"
"http://rdf.freebase.com/ns/m.0gkj3g3","15984861-Neuropeptide Y-Interaction-22","http://rdf.freebase.com/ns/m.0gkj66m","15984861-Neuropeptide Y-22",,,,"http://rdf.freebase.com/ns/m.0gkj44c","http://rdf.freebase.com/ns/m.0gkj361"
"http://rdf.freebase.com/ns/m.0gkls_7","15025912-NS5B-Interaction-11","http://rdf.freebase.com/ns/m.0gklt7b","NS5B",,,,"http://rdf.freebase.com/ns/m.0gklt7l","http://rdf.freebase.com/ns/m.0gklsz8"
"http://rdf.freebase.com/ns/m.0gkls_7","15025912-NS5B-Interaction-11","http://rdf.freebase.com/ns/m.0gklv2r","15025912-NS5B-11",,,,"http://rdf.freebase.com/ns/m.0gklt7l","http://rdf.freebase.com/ns/m.0gklsz8"
"http://rdf.freebase.com/ns/m.0gkls_g","15025912-NS5B-Interaction-18","http://rdf.freebase.com/ns/m.0gklt7b","NS5B",,,,"http://rdf.freebase.com/ns/m.0gklt7l","http://rdf.freebase.com/ns/m.0gklsz8"
"http://rdf.freebase.com/ns/m.0gkls_g","15025912-NS5B-Interaction-18","http://rdf.freebase.com/ns/m.0gklvbt","15025912-NS5B-18",,,,"http://rdf.freebase.com/ns/m.0gklt7l","http://rdf.freebase.com/ns/m.0gklsz8"
"http://rdf.freebase.com/ns/m.0gkls_p","15025912-NS5B-Interaction-21","http://rdf.freebase.com/ns/m.0gklt7b","NS5B",,,,"http://rdf.freebase.com/ns/m.0gklt7l","http://rdf.freebase.com/ns/m.0gklsz8"
"http://rdf.freebase.com/ns/m.0gkls_p","15025912-NS5B-Interaction-21","http://rdf.freebase.com/ns/m.0gklvg3","15025912-NS5B-21",,,,"http://rdf.freebase.com/ns/m.0gklt7l","http://rdf.freebase.com/ns/m.0gklsz8"
"http://rdf.freebase.com/ns/m.0gkls_x","15025912-NS5B-Interaction-19","http://rdf.freebase.com/ns/m.0gklt7b","NS5B",,,,"http://rdf.freebase.com/ns/m.0gklt7l","http://rdf.freebase.com/ns/m.0gklsz8"
"http://rdf.freebase.com/ns/m.0gkls_x","15025912-NS5B-Interaction-19","http://rdf.freebase.com/ns/m.0gklvcf","15025912-NS5B-19",,,,"http://rdf.freebase.com/ns/m.0gklt7l","http://rdf.freebase.com/ns/m.0gklsz8"
"http://rdf.freebase.com/ns/m.0gklt03","15025912-NS5B-Interaction-12","http://rdf.freebase.com/ns/m.0gklt7b","NS5B",,,,"http://rdf.freebase.com/ns/m.0gklt7l","http://rdf.freebase.com/ns/m.0gklsz8"
"http://rdf.freebase.com/ns/m.0gklt03","15025912-NS5B-Interaction-12","http://rdf.freebase.com/ns/m.0gklv3s","15025912-NS5B-12",,,,"http://rdf.freebase.com/ns/m.0gklt7l","http://rdf.freebase.com/ns/m.0gklsz8"
"http://rdf.freebase.com/ns/m.0gklt0_","15025912-NS5B-Interaction-14","http://rdf.freebase.com/ns/m.0gklt7b","NS5B",,,,"http://rdf.freebase.com/ns/m.0gklt7l","http://rdf.freebase.com/ns/m.0gklsz8"
"http://rdf.freebase.com/ns/m.0gklt0_","15025912-NS5B-Interaction-14","http://rdf.freebase.com/ns/m.0gklv5g","15025912-NS5B-14",,,,"http://rdf.freebase.com/ns/m.0gklt7l","http://rdf.freebase.com/ns/m.0gklsz8"
"http://rdf.freebase.com/ns/m.0gklt0b","15025912-NS5B-Interaction-22","http://rdf.freebase.com/ns/m.0gklt7b","NS5B",,,,"http://rdf.freebase.com/ns/m.0gklt7l","http://rdf.freebase.com/ns/m.0gklsz8"
"http://rdf.freebase.com/ns/m.0gklt0b","15025912-NS5B-Interaction-22","http://rdf.freebase.com/ns/m.0gklvgq","15025912-NS5B-22",,,,"http://rdf.freebase.com/ns/m.0gklt7l","http://rdf.freebase.com/ns/m.0gklsz8"
"http://rdf.freebase.com/ns/m.0gklt0k","15025912-NS5B-Interaction-2","http://rdf.freebase.com/ns/m.0gklt7b","NS5B",,,,"http://rdf.freebase.com/ns/m.0gklt7l","http://rdf.freebase.com/ns/m.0gklsz8"
"http://rdf.freebase.com/ns/m.0gklt0k","15025912-NS5B-Interaction-2","http://rdf.freebase.com/ns/m.0gklt86","15025912-NS5B-2",,,,"http://rdf.freebase.com/ns/m.0gklt7l","http://rdf.freebase.com/ns/m.0gklsz8"
"http://rdf.freebase.com/ns/m.0gklt0s","15025912-NS5B-Interaction-29","http://rdf.freebase.com/ns/m.0gklt7b","NS5B",,,,"http://rdf.freebase.com/ns/m.0gklt7l","http://rdf.freebase.com/ns/m.0gklsz8"
"http://rdf.freebase.com/ns/m.0gklt0s","15025912-NS5B-Interaction-29","http://rdf.freebase.com/ns/m.0gklvvq","15025912-NS5B-29",,,,"http://rdf.freebase.com/ns/m.0gklt7l","http://rdf.freebase.com/ns/m.0gklsz8"
